digits,n_prefix,p_min,p_min_digits,attempts,sieve_elim_pct,time_ms
100,72769858167252981690,101,3,22,97.4,1.393
100,77074561052965076305,331,3,62,98.4,1.764
100,70703090105418163296,59,2,17,0.0,0.236
100,39814741630705674763,6427,4,101,99.3,2.273
100,60549078327490305056,251,3,43,98.0,1.568
100,85052301254163810583,181,3,37,98.0,3.176
100,28363032989898101672,1151,4,39,99.2,2.987
100,79638963818743610161,11,2,5,0.0,0.195
100,98587638545094781814,7,1,4,0.0,0.185
100,53212525652303672723,397,3,35,99.2,2.528
100,64927890965056303652,97,2,22,98.9,1.159
100,67658525630705678301,487,3,51,98.4,1.800
100,74127010347078189076,241,3,37,97.9,5.024
100,39256381696303892789,179,3,55,97.9,8.769
100,94989234949838143870,61,2,18,0.0,0.301
100,71830763632129054321,683,3,59,99.1,4.698
100,12183278907852905470,163,3,62,98.0,3.587
100,27496701856947810709,1091,4,42,99.0,1.648
100,16561874107812565256,2663,4,55,99.1,6.787
100,87898181098703470543,547,3,42,99.2,3.183
100,22763810185058921694,149,3,22,99.2,1.401
100,81054183218743216381,617,3,57,98.2,4.868
100,80529296187496767098,863,3,42,98.8,1.437
100,17896327852905830385,1013,4,77,98.6,10.559
100,26327698589030347098,2251,4,81,98.3,1.782
100,99052727496989036127,397,3,55,98.5,1.593
100,34761698783670529054,439,3,45,98.9,1.380
100,25894767470127496521,599,3,42,99.0,5.153
100,64169654945414507638,467,3,51,98.3,6.780
100,77090989610309874565,157,3,23,99.1,1.210
100,16123838985032785490,2281,4,46,99.4,1.363
100,99036529692983058789,53,2,16,0.0,0.217
100,30309432365832925414,409,3,38,98.8,3.535
100,73030587490901878101,1013,4,58,99.1,1.881
100,84507014783878709618,167,3,23,97.7,1.204
100,83836985072505412981,241,3,49,97.9,1.890
100,10907034507650141414,1801,4,58,99.0,1.942
100,47092187676725078121,379,3,24,98.8,6.408
100,76945072587256327694,47,2,15,0.0,0.220
100,61034929818547010921,7,1,4,0.0,0.141
100,64325018385676387630,613,3,54,99.1,1.599
100,67032543298389630903,2131,4,99,98.1,1.715
100,48507876703098381456,313,3,23,98.3,1.140
100,83430981216127632943,919,3,52,98.7,4.036
100,72385078143094721436,2477,4,97,98.1,1.698
100,97854367294125838765,257,3,52,98.5,3.276
100,28941414903436987694,359,3,66,97.9,1.937
100,21072741456529450329,1063,4,50,99.1,2.544
100,40329274561454165836,2447,4,55,98.9,2.487
100,25438709258909472305,797,3,43,98.6,4.992
100,38507632303610143614,29,2,10,0.0,0.186
100,85836963858583414501,1283,4,56,98.9,2.814
100,40309454723230145832,379,3,55,99.0,1.843
100,15410961298323694721,829,3,45,98.9,4.161
100,42543636707876569412,1297,4,60,99.0,1.547
100,99870185816947672529,2111,4,65,98.9,6.763
100,92367018783898503850,1667,4,57,98.6,2.706
100,17652985090543098503,197,3,48,97.6,1.639
100,88163676301878545696,103,3,22,99.0,1.262
100,27456345810981018147,449,3,43,97.6,1.661
100,16989490145470745812,3221,4,66,98.9,2.561
100,31290945414541614985,13,2,6,0.0,0.218
100,28307618927630701612,353,3,52,99.0,4.158
100,71430585498527896343,139,3,22,97.7,1.526
100,56943858527474525278,1297,4,32,99.2,4.646
100,19212787094983098727,433,3,61,99.0,4.228
100,22305474741270763432,139,3,63,97.8,3.532
100,19618549498189630145,643,3,51,98.0,6.747
100,38905238127838763614,23,2,9,0.0,0.245
100,33874525674327250905,653,3,47,99.1,1.873
100,78767098521492521418,367,3,50,97.8,1.923
100,69872921278903258369,2357,4,54,99.1,2.259
100,40121450741898983674,1237,4,81,97.7,1.863
100,69018127676943452765,2441,4,66,98.9,4.695
100,32967012349258581410,43,2,14,0.0,0.217
100,91034723218909872709,443,3,42,99.0,1.403
100,46783478145216161090,149,3,46,98.1,2.302
100,95494129418167434109,307,3,47,98.8,2.686
100,28101474729618363290,71,2,20,0.0,1.201
100,77258109814727430103,1009,4,53,98.6,2.522
100,80921496147836727232,353,3,58,99.1,3.695
100,93478349474707036949,37,2,12,0.0,0.214
100,70701094769098383254,283,3,23,99.4,1.142
100,97654549830185498729,1223,4,88,97.7,3.217
100,56107414743250927852,1613,4,58,99.1,1.603
100,99494303652141290305,757,3,65,98.1,5.645
100,32723612923072581036,151,3,23,99.0,1.350
100,79234925216527858529,239,3,23,97.9,1.251
100,46905016505010945470,71,2,20,0.0,0.291
100,35854543878347452581,271,3,84,97.8,7.022
100,96965456729214363814,5,1,3,0.0,0.224
100,87478305892389452309,3,1,2,0.0,0.212
100,50303452523654783490,103,3,49,96.5,2.819
100,55632347838381676385,293,3,77,98.5,3.701
100,48585254727436787672,277,3,45,99.2,6.866
100,37452967436323894141,83,2,22,98.3,1.271
100,96101418385078921410,1559,4,51,99.2,4.872
100,69092101212743814747,13,2,6,0.0,0.162
100,96101252983236183696,787,3,67,97.8,1.687
100,59854965212181612783,1327,4,55,99.2,1.649
100,34541854583474383474,311,3,55,98.4,1.826
100,13492101012923214729,397,3,73,98.7,5.260
100,68147294981096345418,283,3,22,99.0,1.635
100,79650109814783478123,29,2,10,0.0,0.284
100,42901690929296709432,37,2,12,0.0,0.363
100,31612761232185470503,613,3,55,99.0,7.607
100,10783074381254189212,3089,4,58,99.1,1.763
100,23070341834107632163,3,1,2,0.0,0.380
100,34145656141052383498,587,3,38,98.9,2.065
100,67018347818583812107,103,3,23,99.0,1.276
100,96107614547636123034,401,3,72,98.2,2.540
100,27692783438183236149,773,3,67,98.8,6.809
100,56305016767032969634,107,3,22,99.0,1.507
100,41074569450143616189,887,3,52,99.2,4.336
100,74705836567618789878,97,2,22,99.1,1.201
100,83292543816785872567,347,3,49,99.1,5.435
100,98167832949454765418,2657,4,61,99.0,3.792
100,67058729456985852121,307,3,54,99.1,2.393
100,52787032967234727870,571,3,47,98.1,1.562
100,17292345830507250781,7,1,4,0.0,0.170
100,46521214907416725876,157,3,58,98.1,4.197
100,53818521616709236343,709,3,62,98.0,2.313
100,80703436785496385476,467,3,61,98.4,2.044
100,61210923614767252581,1049,4,57,99.1,3.601
100,68543054763216521034,463,3,62,98.7,1.917
100,89696741070383270901,271,3,66,98.5,4.028
100,72329094985690563496,1213,4,45,99.4,1.779
100,47016943618343216961,131,3,35,98.9,1.435
100,84349218185252945250,1877,4,50,99.0,2.725
100,85634303252321274767,2371,4,57,99.1,3.991
100,48985834943854729254,1481,4,44,99.2,1.704
100,15070967492561674983,137,3,23,97.5,1.300
100,62541670149650905058,2861,4,53,99.1,1.559
100,71072949818105636109,2153,4,44,98.9,1.605
100,82707410947670789432,1181,4,64,99.0,2.733
100,19436389098123234905,269,3,40,98.0,5.040
100,24321658529838189654,613,3,57,98.5,5.049
100,23498327890947812549,1579,4,49,99.1,4.775
100,88303838323814561830,1049,4,40,98.8,2.076
100,87838549050147898185,41,2,13,0.0,0.375
100,88145298769656165656,5,1,3,0.0,0.245
100,35658383234349490361,1693,4,50,99.0,1.942
100,18743414747638943092,17,2,7,0.0,0.295
100,29414101832105010307,1621,4,64,99.0,4.039
100,30749856945438123696,97,2,23,98.3,1.322
100,73650703838523674365,757,3,44,98.9,4.572
100,38763832709858965038,17,2,7,0.0,0.238
100,33252945498785072503,1187,4,55,99.0,1.898
100,68389274307012725490,131,3,34,98.9,3.828
100,75234529212165058985,251,3,23,99.0,1.328
100,70163898543072949250,971,3,60,98.3,3.700
100,93078387876161014781,5879,4,117,98.9,5.649
100,10101618143230989890,1607,4,61,99.0,4.259
100,79016169218341276509,3559,4,64,99.0,1.589
100,44145490963690129016,3079,4,57,99.1,1.588
100,39416123430785498341,421,3,51,99.1,2.828
100,62765038107636765034,523,3,34,99.0,1.637
100,31632961638321298147,1201,4,42,99.1,4.236
100,30703636583292145416,599,3,34,98.8,1.992
100,87834983458325056565,277,3,58,98.5,2.404
100,14725274141236727814,379,3,59,98.0,5.572
100,89056961016983016965,5,1,3,0.0,0.206
100,82561072901816981636,139,3,46,99.0,1.663
100,27236183834541290583,281,3,33,99.2,1.495
100,74129216325670949298,599,3,65,97.8,1.842
100,93032143812123054125,521,3,47,98.9,4.692
100,84101830167234707430,457,3,50,98.6,1.705
100,77432925890565210901,857,3,54,98.4,1.650
100,16925474565030147634,457,3,40,99.1,1.805
100,41618563814523092525,181,3,23,98.8,1.241
100,46583254525612103612,1021,4,57,98.6,3.221
100,13436565496305230989,7,1,4,0.0,0.158
100,72301056147676729894,1409,4,53,98.5,1.838
100,29012141072169670303,1091,4,47,98.8,3.243
100,56527692165836745896,347,3,57,99.1,2.263
100,83858361258901218941,79,2,22,98.9,1.751
100,52307454741858945272,137,3,23,97.5,4.684
100,87830541052145836129,2039,4,62,99.0,2.227
100,28185872143850503032,1367,4,62,99.0,1.890
100,87810781636903696781,17,2,7,0.0,0.204
100,14523874749298349698,1523,4,55,99.1,1.558
100,79036103038367616565,7,1,4,0.0,0.196
100,92945296747012323894,17,2,7,0.0,0.229
100,79876721070521016123,701,3,57,98.3,2.962
100,30383298925434303870,479,3,46,99.1,2.347
100,31256727450529078387,2707,4,69,98.8,4.609
100,50563278323658765292,1361,4,52,99.2,5.457
100,17852909414387238723,271,3,42,97.4,2.475
100,42769672507230769478,487,3,59,97.5,2.976
100,67254727450543230129,137,3,22,99.1,1.278
100,98127812185074729456,709,3,73,97.9,4.897
100,11450703218585032903,47,2,15,0.0,0.341
100,26749234987252721696,1847,4,48,99.1,1.556
100,51434989410527838507,2861,4,75,98.7,1.671
100,86127896387038387692,349,3,36,99.2,1.329
100,83236769652703636509,223,3,22,99.0,1.130
100,96785232167214101078,479,3,56,98.1,2.905
100,39030303410343858305,89,2,22,99.0,1.584
100,40127430701018107096,877,3,65,98.8,4.397
100,77676725856125450569,139,3,23,99.1,1.760
100,84305232547890767474,2339,4,60,99.0,1.461
100,49030343276125076101,1123,4,43,99.3,4.486
100,48543070923052509230,59,2,17,0.0,0.319
100,99418509074527054581,3623,4,54,99.2,1.582
100,68747634343618721234,1193,4,58,99.1,1.615
100,11698901416561694101,523,3,52,97.0,3.280
100,80727854961018161698,41,2,13,0.0,0.288
100,89476543016725412109,401,3,62,98.2,3.682
100,66983498747474303852,1657,4,62,98.8,1.618
100,15010561234723636163,3547,4,57,99.1,1.788
100,70583410969814387458,617,3,43,99.1,1.819
100,75850965432185078589,263,3,47,98.2,1.487
100,58307270927638923832,389,3,34,99.0,2.780
100,33650587254943078725,577,3,68,98.2,1.705
100,54961434581074343616,977,3,52,99.2,1.855
100,97072503292781412169,433,3,51,99.0,1.487
100,30147012165290303678,383,3,41,99.0,1.389
100,91610525254529098921,67,2,19,0.0,0.214
100,96165496765018983012,7,1,4,0.0,0.181
100,69812983498347832521,523,3,51,98.1,3.040
100,26389690725452109438,941,3,61,99.0,2.036
100,41494941696905812187,103,3,22,98.1,1.335
100,94525276965610107832,1259,4,57,98.7,5.065
100,27498549476547236529,2027,4,58,99.1,3.015
100,40101654785470187672,19,2,8,0.0,0.200
100,17452361878145678103,229,3,44,98.2,1.459
100,48983254581412901894,443,3,56,99.0,1.699
100,73876123892561096385,263,3,23,99.2,1.586
100,30301858947410501618,467,3,48,99.1,1.821
100,87250123678767254347,2267,4,60,99.0,2.059
100,10341294543072143272,2663,4,56,99.1,5.110
100,25814949454185690929,241,3,53,98.2,2.252
100,90163630701072721456,631,3,49,99.0,2.380
100,73494525214101874367,1549,4,43,99.0,2.112
100,10985670707232509854,19,2,8,0.0,0.390
100,23854565656923236769,199,3,46,97.5,3.254
100,60703472561412967632,1229,4,73,98.2,2.534
100,67216369892941414507,11,2,5,0.0,0.306
100,74329050345674301474,83,2,22,98.6,1.754
100,43894749432965098361,1483,4,64,99.0,5.087
100,44305698329094327892,3,1,2,0.0,0.177
100,35090121610543614729,1753,4,39,99.1,1.710
100,82967232121294701014,89,2,22,99.0,1.214
100,63616521458789290961,73,2,21,0.0,0.316
100,52549018587298163092,2657,4,60,99.0,3.108
100,81050969278503498309,919,3,59,98.2,7.084
100,30581630323674983852,19,2,8,0.0,0.271
100,25896387236927696309,53,2,16,0.0,0.414
100,20303650787812707858,43,2,14,0.0,0.372
100,95238141494925212561,463,3,64,98.7,2.474
100,16967432923656785492,1811,4,57,99.1,8.374
100,17498385294767836581,883,3,31,99.1,3.964
100,88301052323456787832,197,3,35,98.2,2.765
100,57656127092583030945,1583,4,59,99.0,1.725
100,56185234581810925250,83,2,22,98.1,1.313
100,49014967236989810161,367,3,48,97.9,3.382
100,24581014707810741634,659,3,62,99.0,1.854
100,27472781692723274929,317,3,23,98.9,1.678
100,50761670769830323218,1823,4,65,98.9,2.828
100,27032945872347272523,17,2,7,0.0,0.240
100,54563432709434567850,17,2,7,0.0,0.250
100,63290921438189654547,1423,4,53,99.2,1.890
100,48725452383012783252,421,3,48,98.3,3.821
100,45252525054747634705,839,3,55,99.2,1.657
100,30567034305816189678,3643,4,52,99.2,1.618
100,21016123654167270523,3581,4,52,99.2,1.572
100,26729018987016701034,577,3,47,99.1,1.601
100,87672905472921650723,557,3,42,98.9,1.624
100,12981072125092707616,1871,4,55,99.2,2.841
100,17810965890707092585,17,2,7,0.0,0.205
100,78549290961818965458,313,3,39,99.1,1.433
100,19658507616143410921,2473,4,49,99.1,1.718
100,20781092105036367090,1307,4,78,98.2,2.278
100,61030909492141638745,23,2,9,0.0,0.283
100,56741214723472547698,827,3,68,98.2,2.321
100,81878983454705036581,19,2,8,0.0,0.271
100,96169654165292181492,47,2,15,0.0,0.366
100,37030129892989650109,461,3,41,98.8,1.715
100,24163850945616907816,2659,4,46,99.4,1.765
100,57836907090127234989,79,2,22,98.5,1.639
100,34923212107410983816,541,3,51,99.2,2.018
100,51876303254585456943,1289,4,77,98.4,6.792
100,14787298901034367050,227,3,71,98.1,4.005
100,61450161038307298509,3,1,2,0.0,0.190
100,34749854103878147294,3,1,2,0.0,0.189
100,89654585696987032327,1951,4,51,99.3,5.077
100,26389278363454909694,59,2,17,0.0,0.242
100,73038769450169632365,47,2,15,0.0,0.254
100,12565050725616325890,241,3,43,98.6,1.532
100,85856147214905470349,41,2,13,0.0,0.270
100,28929452303856587438,857,3,40,99.1,1.417
100,13658721654145434145,137,3,45,97.9,1.652
100,22363218525050781836,409,3,46,98.0,1.755
100,47296107610703270167,5581,4,97,99.4,1.864
100,36721092721414387876,317,3,44,99.0,1.658
100,21858587054981890169,251,3,23,98.2,1.318
100,50329612929636521030,3221,4,58,99.1,1.593
100,93038141830723496987,263,3,42,98.0,1.484
100,24345018381238567256,109,3,23,98.4,1.302
100,93452569250565890143,467,3,38,99.1,2.050
100,24369452163810905674,613,3,54,99.0,1.393
100,19478923232367096747,181,3,23,97.5,1.378
100,82747214347470567258,97,2,22,99.0,1.167
100,47692161416127010161,271,3,23,98.7,1.403
100,46301698301030325656,439,3,31,99.1,1.423
100,81636123458987656307,1087,4,53,99.2,4.087
100,78907816367434589472,1741,4,52,99.2,2.015
100,65012149294165058161,1049,4,51,99.1,1.625
100,10369232725272361270,139,3,23,99.2,1.127
100,45030961678349674367,463,3,54,99.0,1.423
100,56563832725438701230,677,3,56,98.3,1.671
100,57654549254167078563,883,3,50,99.3,1.531
100,86783670141492543810,1511,4,52,98.8,4.540
100,65672185090185290927,659,3,54,99.1,2.053
100,16185610587610141012,19,2,8,0.0,0.224
100,25272989210109016303,887,3,41,99.1,1.405
100,50987452343010745638,197,3,58,99.0,1.566
100,25614901032505232747,1289,4,65,98.1,1.575
100,66901410367092501810,19,2,8,0.0,0.176
100,67694907010189018109,479,3,53,99.0,1.540
100,40709672329090105476,929,3,67,97.8,1.936
100,53072923272587618583,89,2,22,96.6,1.317
100,70585812547812567418,853,3,45,99.1,3.011
100,69218503038383230369,227,3,22,99.2,1.438
100,22503638743410769478,593,3,90,97.6,2.644
100,35850583216701058169,449,3,41,99.3,5.908
100,56341632963696363616,103,3,22,97.2,1.541
100,97472323252329252727,3,1,2,0.0,0.169
100,26187498569038525496,701,3,59,99.1,1.828
100,93034785492567690921,61,2,18,0.0,0.251
100,30141632967018723492,47,2,15,0.0,0.262
100,53234923634505832523,787,3,62,98.8,1.934
100,22903818581816503812,367,3,47,99.1,1.467
100,51658309098305676129,67,2,19,0.0,0.257
100,14341814723056583498,2141,4,64,98.9,1.931
100,47678761694723454927,1951,4,51,99.3,1.362
100,62909698985290725030,1297,4,100,97.9,2.736
100,67096109012929058785,1031,4,70,98.0,1.884
100,88361634787894505256,11,2,5,0.0,0.209
100,25654747232389414109,173,3,44,98.6,1.365
100,46987418941292709234,293,3,45,98.7,5.237
100,73492167478361812701,241,3,98,98.1,1.865
100,14129650907810507278,151,3,37,98.4,3.284
100,75830949250383056103,127,3,23,98.1,1.280
100,28969838705694129694,19,2,8,0.0,0.170
100,55052929090503030165,163,3,60,98.1,2.483
100,96321216147854767870,6481,4,106,99.3,4.804
100,21250965810781052769,313,3,23,99.0,1.364
100,82761812123658509256,61,2,18,0.0,0.275
100,15892127492345898389,83,2,23,97.6,1.745
100,56545054923896307454,53,2,16,0.0,0.287
100,93692383098729694709,487,3,23,99.2,1.259
100,92723698703892305892,509,3,88,98.1,4.103
100,59470581892763632763,233,3,57,98.1,1.977
100,58505234581636503854,499,3,61,99.0,1.832
100,51250509410947638707,181,3,23,98.6,1.448
100,66983438367652167614,409,3,57,99.1,1.752
100,35634965256101476341,131,3,22,99.0,1.448
100,60569816787090781074,1987,4,50,99.1,1.824
100,57832525476389214981,191,3,22,99.0,1.504
100,98787210345858361698,97,2,22,98.2,1.582
100,87676367216161030785,13,2,6,0.0,0.222
100,18363274947234161870,271,3,45,98.9,2.085
100,17814587894985856183,229,3,45,99.1,2.238
100,96349898143454581030,241,3,41,98.8,1.883
100,89098323298987292521,571,3,39,99.1,3.937
100,76103236345412749876,7,1,4,0.0,0.152
100,75612529454767232361,2243,4,52,99.1,1.390
100,78305676723892921694,197,3,22,98.7,1.268
100,15216943634947216707,691,3,41,99.0,5.092
100,52349610743412323492,937,3,54,98.7,2.132
100,17612123472903452945,37,2,12,0.0,0.276
100,64941214181218581470,193,3,45,98.5,2.046
100,23832949650949298709,3,1,2,0.0,0.287
100,58727438909890189414,853,3,57,99.1,1.871
100,33436183076505098741,101,3,22,98.5,1.684
100,34385010905418107274,1871,4,44,98.9,1.902
100,41658561038905616745,311,3,73,98.7,2.407
100,32389614105034969232,293,3,37,99.2,2.069
100,17234361090983050383,1597,4,64,99.0,3.376
100,14109090721096923632,179,3,58,99.1,2.117
100,47490947818783412947,19,2,8,0.0,0.352
100,18729256303274901856,2083,4,57,99.1,4.399
100,17474525230747212943,877,3,48,99.1,1.734
100,98563818183434385054,1823,4,74,98.5,2.053
100,55852121210527692107,587,3,46,98.7,1.758
100,12125274385418329236,3217,4,57,99.1,5.382
100,21814985292325670707,3541,4,55,99.2,1.651
100,18189212561632703014,1039,4,73,98.7,1.715
100,57872587632729010707,859,3,45,99.3,1.384
100,18389078183632327414,283,3,49,98.2,1.623
100,41418767012569430103,271,3,45,97.8,2.565
100,62123650589256585216,101,3,23,98.1,1.130
100,31092765490161016303,131,3,23,98.6,1.272
100,32721872761618307438,463,3,70,98.8,1.598
100,97218187816769492987,311,3,72,98.4,11.978
100,76503618181030143456,31,2,11,0.0,0.372
100,37252545496523616309,859,3,54,99.2,6.755
100,96909654783894501054,101,3,22,99.1,1.291
100,87494903612581296163,739,3,83,98.4,13.479
100,40545630301076969896,43,2,14,0.0,0.313
100,33894161636705638907,227,3,61,97.9,5.467
100,74501696709814767634,509,3,54,98.2,1.456
100,89698107650549690907,1103,4,45,99.0,4.406
100,28705890503250545834,2543,4,61,99.0,1.377
100,51036783414963652503,59,2,17,0.0,0.215
100,42147256907476709632,367,3,49,97.8,8.290
100,91890969210321832147,103,3,22,99.1,1.172
100,48541056745692343270,499,3,31,99.4,2.865
100,23872763896705678163,313,3,37,99.1,1.317
100,50525250921858303258,5,1,3,0.0,0.175
100,51494989210765018145,397,3,44,98.3,1.476
100,26563056705674325238,2713,4,54,99.2,3.959
100,55834165676547292747,859,3,54,98.9,2.097
100,92741692383852169498,59,2,17,0.0,0.308
100,39094585654343658329,709,3,33,99.1,1.709
100,34145032341830327832,1301,4,55,99.2,2.007
100,81256349652181834501,251,3,67,97.8,2.375
100,98381472109812923670,3,1,2,0.0,0.231
100,53010785016381072145,101,3,22,98.9,1.584
100,92185898749214369254,4027,4,58,99.1,2.376
100,83894541058149276363,137,3,43,98.0,1.651
100,78921034961234181450,59,2,17,0.0,0.249
100,93212983290701894121,43,2,14,0.0,0.339
100,58565650909454961438,73,2,21,0.0,3.100
100,55416585610921690987,2129,4,66,98.1,1.813
100,76765418103870983056,113,3,22,98.3,1.328
100,15276347894309032123,757,3,56,99.0,2.123
100,64709054967230321836,691,3,81,97.8,3.419
100,37012707094785616549,1471,4,37,99.2,3.627
